solver,grid_size,sudoku_number,evaluations,backtracks,time_taken,status
JW,9x9,26,15,12,0.32739830017089844,SATISFIABLE
JW,9x9,27,22,20,0.3269078731536865,SATISFIABLE
JW,9x9,28,4242,6320,10.94003415107727,SATISFIABLE
JW,9x9,29,1,0,0.30352210998535156,SATISFIABLE
JW,9x9,3,228,308,0.7156820297241211,SATISFIABLE
JW,9x9,30,1,0,0.30980992317199707,SATISFIABLE
JW,9x9,31,18,16,0.3273160457611084,SATISFIABLE
JW,9x9,32,1,0,0.30701112747192383,SATISFIABLE
JW,9x9,33,14,12,0.3194999694824219,SATISFIABLE
JW,9x9,34,1,0,0.31217384338378906,SATISFIABLE
JW,9x9,35,168,247,0.7089579105377197,SATISFIABLE
JW,9x9,36,2660,3964,6.974248886108398,SATISFIABLE
JW,9x9,37,10,8,0.3043677806854248,SATISFIABLE
JW,9x9,38,60,80,0.3757016658782959,SATISFIABLE
JW,9x9,39,1,0,0.31281089782714844,SATISFIABLE
JW,9x9,4,1,0,0.3015413284301758,SATISFIABLE
JW,9x9,40,4,2,0.30649805068969727,SATISFIABLE
JW,9x9,41,4826,7210,11.360472917556763,SATISFIABLE
JW,9x9,42,1,0,0.30672693252563477,SATISFIABLE
JW,9x9,43,1,0,0.3030850887298584,SATISFIABLE
JW,9x9,44,24,22,0.3483257293701172,SATISFIABLE
JW,9x9,45,135,174,0.5348601341247559,SATISFIABLE
JW,9x9,46,47,44,0.4161190986633301,SATISFIABLE
JW,9x9,47,1,0,0.3002049922943115,SATISFIABLE
JW,9x9,48,1,0,0.3006913661956787,SATISFIABLE
JW,9x9,49,13,10,0.3570380210876465,SATISFIABLE
JW,9x9,5,1,0,0.3021202087402344,SATISFIABLE
JW,9x9,50,124,167,0.5372810363769531,SATISFIABLE
JW,9x9,51,1,0,0.30472707748413086,SATISFIABLE
JW,9x9,52,1,0,0.2996540069580078,SATISFIABLE
JW,9x9,53,8,6,0.3163180351257324,SATISFIABLE
JW,9x9,54,1,0,0.2941930294036865,SATISFIABLE
JW,9x9,55,120,162,0.5767810344696045,SATISFIABLE
JW,9x9,56,387,562,1.0007648468017578,SATISFIABLE
JW,9x9,57,1,0,0.29800891876220703,SATISFIABLE
JW,9x9,58,1,0,0.31152892112731934,SATISFIABLE
JW,9x9,59,516,738,1.5664710998535156,SATISFIABLE
JW,9x9,6,46,56,0.42505693435668945,SATISFIABLE
JW,9x9,60,636,933,1.8353149890899658,SATISFIABLE
JW,9x9,61,153,222,0.6912519931793213,SATISFIABLE
JW,9x9,62,1,0,0.3071589469909668,SATISFIABLE
JW,9x9,63,32,30,0.32881617546081543,SATISFIABLE
JW,9x9,64,1,0,0.30359911918640137,SATISFIABLE
JW,9x9,65,1,0,0.30721092224121094,SATISFIABLE
JW,9x9,66,27,24,0.3853628635406494,SATISFIABLE
JW,9x9,67,1,0,0.3102140426635742,SATISFIABLE
JW,9x9,68,255,359,0.7282571792602539,SATISFIABLE
JW,9x9,69,1,0,0.3167400360107422,SATISFIABLE
JW,9x9,7,1,0,0.29807305335998535,SATISFIABLE
JW,9x9,70,1,0,0.300753116607666,SATISFIABLE
JW,9x9,71,3677,5479,11.925379037857056,SATISFIABLE
JW,9x9,72,141,179,0.509721040725708,SATISFIABLE
JW,9x9,73,106,135,0.46593594551086426,SATISFIABLE
JW,9x9,74,202,284,0.6556122303009033,SATISFIABLE
JW,9x9,75,1,0,0.3076930046081543,SATISFIABLE
JW,9x9,76,1,0,0.30328822135925293,SATISFIABLE
JW,9x9,77,1,0,0.3087918758392334,SATISFIABLE
JW,9x9,78,1,0,0.31281304359436035,SATISFIABLE
JW,9x9,79,88,119,0.4643070697784424,SATISFIABLE
JW,9x9,8,1,0,0.309567928314209,SATISFIABLE
JW,9x9,80,38,36,0.3429229259490967,SATISFIABLE
JW,9x9,81,171,229,0.8635718822479248,SATISFIABLE
JW,9x9,82,272,397,0.8092150688171387,SATISFIABLE
JW,9x9,83,1,0,0.3000960350036621,SATISFIABLE
JW,9x9,84,321,447,0.8688561916351318,SATISFIABLE
JW,9x9,85,1,0,0.3083467483520508,SATISFIABLE
JW,9x9,86,12,10,0.32846903800964355,SATISFIABLE
JW,9x9,87,2,0,0.3126108646392822,SATISFIABLE
JW,9x9,88,1,0,0.2997148036956787,SATISFIABLE
JW,9x9,89,18,16,0.32253003120422363,SATISFIABLE
JW,9x9,9,1,0,0.301832914352417,SATISFIABLE
JW,9x9,90,50,48,0.3704979419708252,SATISFIABLE
JW,9x9,91,102,132,0.44382810592651367,SATISFIABLE
JW,9x9,92,18,16,0.35160398483276367,SATISFIABLE
JW,9x9,93,204,293,0.8210151195526123,SATISFIABLE
JW,9x9,94,1,0,0.30233025550842285,SATISFIABLE
JW,9x9,95,1,0,0.31270313262939453,SATISFIABLE
JW,9x9,96,22,18,0.33099794387817383,SATISFIABLE
JW,9x9,97,34,32,0.3302590847015381,SATISFIABLE
JW,9x9,98,78,93,0.44750523567199707,SATISFIABLE
JW,9x9,99,30,28,0.39510488510131836,SATISFIABLE
